userid,dateofbirthid,geoid,gender
37993,01022006,23,1
18716,01112005,76,2
37059,01092004,35,2
53309,01112005,66,2
35367,01062005,5,1
41598,01082004,75,1
87526,01112004,50,2
114703,01072004,62,1
4808,01012006,62,2
39925,01072006,66,1
113797,01072006,8,2
43791,01112002,7,1
62743,01072009,14,2
13761,01042009,74,1
47738,01102008,74,1
56884,01092008,40,2
11197,01092008,6,2
69722,01082009,17,1
24412,01122008,55,2
23594,01072009,37,2
26066,01052009,31,1
41982,01022009,17,1
87819,01102008,67,2
26046,01102008,33,2
111209,01012009,35,1
116028,01052009,64,1
47438,01012009,60,2
14829,01112005,58,2
26320,01102003,26,2
103104,01112005,33,1
66655,01032006,26,1
117600,01012004,50,1
2897,01112003,53,1
1510,01102005,35,2
30989,01012006,8,2
36318,01042004,17,2
6603,01082003,14,1
86846,01122002,19,1
53248,01112002,25,1
35602,01052009,26,2
25749,01022006,44,2
108325,01062009,14,2
80651,01112008,12,1
44896,01032009,72,2
82864,01062007,53,1
77265,01072005,66,2
93471,01122004,66,2
67019,01012006,54,2
18288,01102005,58,1
85790,01082006,29,2
4978,01082006,13,1
5063,01072006,30,2
98715,01082005,26,1
48577,01062005,7,1
42780,01022006,32,1
6574,01082005,1,2
102121,01042005,58,1
102550,01122005,50,1
67375,01122002,25,1
49131,01112002,40,2
89703,01102002,8,1
78166,01112005,53,2
27625,01062004,4,2
49526,01112005,48,2
18183,01062006,19,2
65693,01122003,71,2
112517,01102005,39,2
74449,01012004,10,1
5816,01052004,34,1
21303,01082005,62,1
108453,01062005,9,2
73917,01012005,13,2
41098,01112003,29,1
118562,01072006,51,1
112799,01042004,14,1
86734,01082005,47,2
111114,01112003,14,2
35478,01092004,41,2
70247,01082004,30,2
74226,01022004,34,1
69361,01042005,52,1
78908,01072005,50,2
99807,01052005,3,2
106375,01042005,15,2
44003,01092004,15,1
16581,01102003,36,2
92262,01012004,68,2
62276,01112003,63,1
23201,01022004,66,1
80173,01122002,3,1
24702,01122002,40,2
43692,01062003,12,2
65403,01072003,52,2
117358,01022004,34,1
49624,01042004,11,1
73611,01062003,40,2
41936,01102003,62,2
102368,01082004,71,1
115943,01102003,42,2
37650,01102003,58,1
68442,01052004,25,1
105870,01052003,57,1
51799,01112002,26,2
30239,01112003,15,2
25239,01102003,64,1
87631,01082004,13,1
96611,01062004,32,2
91008,01122002,35,1
94750,01032004,32,1
2844,01082003,26,1
111953,01062004,8,1
72441,01092002,48,1
84259,01012004,62,1
112583,01022004,58,1
37140,01072004,51,1
3452,01032004,24,1
6497,01012004,72,1
41432,01092002,13,1
38759,01062004,8,1
52007,01032004,33,2
1016,01072003,25,1
117317,01082005,33,2
30606,01122003,22,1
33282,01112004,53,2
112388,01112003,53,1
44971,01112002,51,1
60725,01052003,57,1
109516,01072004,64,1
44855,01082003,58,1
67663,01112002,31,1
68416,01042004,14,2
43036,01122002,38,1
18245,01012004,70,2
89831,01092003,58,1
115774,01022004,64,2
33462,01032003,40,2
102553,01092002,23,2
8806,01112002,10,1
53722,01102003,24,1
47940,01012003,4,2
103446,01042004,66,1
35998,01072003,11,2
76311,01032003,43,2
14700,01072003,72,2
114214,01072004,24,2
54849,01032003,41,1
108025,01042004,40,2
111216,01102002,1,2
74555,01082004,3,1
28884,01032003,6,1
46135,01082003,18,1
55526,01122002,62,1
36527,01032004,3,2
47077,01012003,69,1
1742,01032004,43,2
34147,01122003,7,2
61990,01072004,53,1
46103,01092003,23,2
82775,01042004,45,2
84558,01052003,37,1
67448,01122002,7,2
41757,01102002,52,1
59382,01092003,22,2
76184,01122002,36,2
70101,01042003,49,1
46052,01012003,23,2
29423,01102003,32,2
55428,01022004,25,2
74693,01012003,76,1
90771,01122003,57,1
46985,01092003,41,1
84618,01022004,44,2
72817,01092003,10,1
38970,01032003,33,2
102310,01022004,3,1
102899,01022004,51,1
89611,01092003,29,2
11603,01012003,7,1
83980,01062005,2,2
47811,01102002,33,1
116556,01032004,32,1
104202,01082004,63,1
17997,01062004,51,1
90635,01032004,19,2
12347,01032004,27,1
51930,01032003,35,2
79506,01012004,17,2
76547,01042004,61,2
96232,01022004,44,2
92251,01032004,69,2
53599,01052004,24,2
38535,01112003,6,1
24253,01092003,25,2
40224,01112003,24,1
5450,01112004,26,1
13335,01082004,36,2
16294,01032004,33,2
116634,01042004,59,1
36142,01102003,26,1
65976,01092002,66,1
81882,01102002,10,2
66015,01092002,11,1
97410,01012005,23,2
21143,01032004,53,1
45184,01012004,40,1
19420,01102003,62,1
9808,01102003,30,2
82367,01052003,30,1
58031,01082004,42,1
13613,01022004,33,2
57897,01012003,22,2
68580,01042004,28,1
81885,01022004,16,1
22743,01042003,60,2
75238,01072004,43,2
96124,01012004,21,1
85387,01062004,4,1
58586,01092002,7,1
57603,01012004,33,1
18750,01102003,26,2
21298,01072004,10,1
70030,01062004,12,1
44705,01062004,75,1
92409,01122003,69,2
109676,01012004,51,1
61156,01082004,21,2
63137,01052004,47,2
100099,01122002,9,1
111498,01022004,72,1
44327,01102003,36,2
64577,01102003,26,2
102450,01072003,18,1
6315,01082003,10,2
98480,01012003,73,1
44459,01082003,29,2
78695,01102002,52,1
41102,01092002,40,2
66687,01122003,62,1
7985,01062004,39,2
44005,01042003,4,1
116596,01082003,38,1
111491,01032004,62,2
12192,01012003,36,1
40381,01072003,12,2
64892,01062004,17,1
96238,01122003,41,2
282,01052003,50,1
32985,01052003,22,2
80461,01122003,67,1
49577,01012004,11,1
63386,01012004,10,2
106210,01102003,38,1
93568,01072004,6,1
24248,01082004,21,1
63064,01102002,30,1
112319,01032004,69,1
28816,01102003,12,2
85482,01072004,40,2
63765,01032003,22,2
24770,01082003,70,1
50395,01042003,64,2
84811,01032004,63,1
75462,01122003,19,2
77428,01102003,65,1
106752,01012004,58,1
117836,01052004,60,1
117805,01042003,22,2
93306,01102003,45,2
58926,01082004,45,2
106492,01022004,64,2
114507,01092003,60,2
83820,01122003,62,1
47537,01112004,4,2
22022,01022004,34,1
85049,01062004,30,1
28255,01022004,7,2
111148,01112003,49,1
69407,01032004,1,2
112952,01072004,49,2
115114,01022004,37,1
43905,01082005,21,2
103465,01102003,41,1
35105,01062004,17,2
86261,01042005,62,1
53487,01052004,58,1
69397,01082003,17,1
25172,01032004,43,2
72973,01012004,2,1
55224,01022003,33,1
74704,01032003,21,1
65519,01122002,76,2
107821,01022004,8,2
65083,01072003,30,1
23698,01112002,51,2
32751,01062003,23,1
66415,01102003,54,2
107332,01022004,6,2
39183,01052003,52,2
14302,01052003,24,1
24506,01042004,47,2
21206,01052004,26,2
54750,01012003,18,1
111340,01032004,22,1
98064,01072004,25,2
62492,01022003,34,2
60000,01102003,47,1
34564,01072004,73,2
7815,01012003,36,1
98271,01022004,29,1
84084,01122002,31,2
112703,01022003,64,2
23746,01092003,20,1
102091,01082004,32,1
8258,01082003,12,1
49757,01012004,34,1
52305,01122003,51,2
59052,01032004,5,1
80414,01102003,74,2
36270,01122003,30,2
59268,01112003,14,2
19292,01122003,34,1
83964,01112002,16,2
66137,01062003,66,1
87044,01032004,54,2
34960,01102003,1,2
64598,01072004,32,2
116738,01122002,10,2
45868,01072004,19,1
24525,01052003,21,2
107008,01072003,17,2
10663,01072004,17,2
25494,01112002,43,2
964,01032004,39,2
67186,01102003,30,1
5573,01102003,28,2
32704,01102003,17,2
99234,01102004,13,2
40949,01082004,40,2
46833,01082004,68,2
41211,01072005,28,2
6802,01112003,53,2
8909,01032005,13,2
48003,01072003,26,2
117496,01122003,39,2
46023,01032004,8,2
60274,01042003,38,2
36925,01102003,4,2
29284,01112003,51,1
60843,01052004,60,2
21279,01012004,26,2
5333,01062003,34,1
89448,01102003,43,1
100498,01062004,43,1
14634,01092003,3,2
7634,01012002,27,1
99436,01022004,31,2
108395,01042004,20,1
44143,01042004,50,1
1023,01022004,12,2
71533,01062004,48,2
95809,01012004,42,1
58560,01072004,19,2
92199,01072003,60,1
7971,01012004,9,2
41970,01062004,54,2
36083,01102003,29,1
7004,01012004,44,1
111793,01092003,15,2
110853,01032005,17,1
6775,01102002,51,1
99317,01092003,66,1
34698,01012003,65,1
108242,01122003,5,2
31968,01052004,44,2
93280,01032004,43,2
88609,01062004,29,2
55242,01012004,5,1
14039,01092003,62,1
108799,01092003,13,2
103919,01022003,37,2
23018,01032004,4,2
116972,01022004,66,1
47891,01032003,43,2
101518,01062004,35,1
101305,01112002,32,1
66386,01022004,19,1
48312,01052004,51,1
60470,01112002,73,1
15832,01092003,66,2
80851,01092002,35,1
97550,01042004,62,2
28931,01022004,52,2
33709,01102006,14,2
12275,01102010,24,2
53644,01082011,14,2
105746,01072011,10,1
48514,01042007,4,2
53261,01032011,6,2
82414,01102006,35,1
69128,01072011,25,2
67531,01102010,30,2
82310,01052011,49,1
11382,01122010,16,1
31426,01022007,32,1
67008,01122010,15,1
10980,01082007,43,2
5696,01092010,19,1
7203,01102010,58,1
99192,01102010,5,1
70089,01012011,1,1
90348,01032011,63,1
86066,01102006,23,2
112558,01092010,57,2
83365,01012011,36,2
75433,01122010,39,1
51361,01052007,17,2
52036,01052011,55,2
85159,01052007,21,2
103788,01092010,63,1
48331,01112010,68,1
65875,01122010,74,1
35820,01082011,15,2
24282,01072011,17,1
32671,01122010,28,2
69572,01042011,55,2
48125,01012011,2,2
42769,01102010,28,2
33035,01092010,11,2
82812,01042011,64,2
11705,01082011,35,1
115498,01122010,17,1
48441,01122010,32,2
80728,01082011,42,2
47897,01032010,72,1
28004,01022010,54,2
75176,01112009,35,2
21027,01102010,42,2
76295,01032010,74,1
62714,01022010,3,1
1764,01082010,4,2
72481,01082010,38,2
55092,01052010,54,1
41935,01112009,21,2
36517,01092009,24,2
71923,01102010,15,2
86915,01102009,30,2
22429,01052010,29,2
109903,01032010,25,2
42980,01012011,61,2
75208,01042010,9,1
94664,01042010,52,1
29058,01112003,51,2
4718,01012004,25,1
36830,01052004,35,2
47056,01122010,75,2
4040,01062007,8,2
42795,01012007,34,1
48689,01112010,10,2
68553,01042011,11,1
58607,01072007,59,1
11329,01102010,19,2
81237,01032007,43,1
22690,01102010,25,2
102279,01052007,29,1
107493,01022011,64,2
106277,01052010,64,2
4832,01102010,74,2
116687,01022004,10,1
22356,01032010,25,1
27169,01072011,25,1
8750,01022011,43,2
97707,01072010,30,1
115910,01022011,62,2
108640,01072010,15,1
37084,01072010,21,1
59443,01032010,69,2
39735,01092010,65,2
106059,01102010,46,2
72182,01032011,22,2
44499,01072010,37,2
28376,01032010,71,1
13431,01102009,8,2
67156,01032010,29,2
113756,01022010,58,1
91584,01062011,10,1
46281,01072011,33,2
1872,01112010,41,1
47816,01022011,58,1
34169,01062011,54,2
79306,01112010,51,1
114784,01122009,27,2
14459,01062011,73,2
81417,01012011,68,2
47326,01082010,4,2
3367,01052011,38,2
1815,01022011,41,2
35947,01102010,36,1
63524,01112010,51,1
101679,01122010,30,1
106785,01012011,47,1
8410,01012011,53,2
117678,01072008,68,1
16439,01062009,71,1
18789,01032008,30,2
24244,01022008,51,1
91506,01092007,54,2
68254,01032008,25,2
117021,01072008,69,1
31973,01022008,51,1
89453,01072008,41,1
40180,01102007,10,1
99570,01022008,46,2
97734,01092008,54,1
60124,01042008,52,1
15439,01022008,5,1
25188,01062008,24,1
103952,01062008,12,2
18366,01092010,8,2
26392,01072005,34,2
9069,01032005,37,1
17943,01122010,2,1
85664,01112005,64,2
44352,01042004,8,1
94360,01072011,10,1
52785,01022006,27,1
117558,01072011,27,2
4042,01032006,24,2
114402,01032011,26,1
32241,01092005,25,2
77338,01112010,29,2
51878,01032012,54,1
84176,01082009,21,1
23533,01072009,69,2
37413,01052009,39,1
53679,01102008,27,1
74391,01082009,3,1
20230,01072009,6,1
8025,01122007,27,2
35027,01072005,5,2
84714,01052007,25,1
95798,01032007,1,1
10374,01032011,24,1
111130,01072011,55,2
19300,01062011,23,1
99212,01082011,30,1
91944,01102010,25,1
47545,01022008,49,2
5891,01022011,44,2
80452,01092010,34,2
58328,01122010,71,1
25999,01032007,29,2
77735,01092010,43,2
86356,01082007,64,1
85851,01062011,69,1
94165,01112004,6,1
28309,01102007,2,1
17039,01092010,43,1
42138,01102006,62,2
114052,01082011,17,1
67444,01092010,72,1
65054,01082008,13,2
80321,01072011,62,1
54755,01112010,6,1
97553,01032011,69,1
54780,01102007,49,2
60887,01122010,29,2
35337,01092010,40,1
57806,01102007,17,1
53002,01022011,23,1
36484,01052011,11,2
93718,01072011,11,1
18778,01102011,54,2
85138,01062008,29,1
111893,01112010,21,1
72273,01122010,19,2
80428,01122010,2,1
18756,01072011,17,1
69163,01072011,33,2
118316,01122006,30,1
12667,01022007,54,1
74652,01082007,3,1
98426,01082007,68,1
44651,01042007,27,2
61657,01102006,52,1
49660,01082007,60,2
101602,01072007,69,1
54266,01032007,40,2
50312,01122006,33,2
20445,01032009,8,1
53112,01022009,13,2
101178,01112009,22,2
24391,01052009,39,1
24886,01092006,11,2
84628,01072009,6,2
69798,01102008,69,2
91765,01032007,20,1
110658,01072009,69,1
66858,01052009,1,1
89174,01082009,12,1
96510,01062009,35,1
83241,01082009,72,2
102215,01022009,13,2
2756,01032009,32,2
66763,01092008,2,1
4523,01092009,9,1
27325,01072010,60,2
85739,01072010,29,2
24222,01022010,3,1
50296,01012007,43,2
16780,01022010,69,2
29091,01042010,60,1
73209,01062010,55,1
100378,01122009,14,1
85440,01012010,26,2
22410,01042010,3,2
55727,01112009,12,2
57283,01082010,47,2
100581,01082010,32,1
74421,01042010,31,1
87909,01062010,10,1
102495,01042009,20,2
16264,01062008,35,1
86886,01072011,66,2
115003,01082011,23,2
3710,01022011,43,2
86971,01052010,52,1
43234,01052011,60,2
8630,01062010,31,2
68381,01122009,69,2
26927,01062010,39,1
68684,01072010,54,1
62333,01022010,65,1
28819,01042011,10,2
6391,01042010,1,1
105804,01012010,12,2
42715,01012010,26,2
51176,01032011,15,1
87488,01082010,25,2
17916,01042010,52,1
113782,01112009,3,1
91755,01122007,8,2
10968,01092007,44,1
117230,01092007,17,1
113529,01042008,49,2
78781,01112010,1,2
90970,01072010,10,2
112875,01062008,34,2
40358,01102009,28,1
80001,01062011,69,1
41895,01112009,40,1
67246,01032010,69,1
35527,01032010,64,2
58118,01052008,1,1
78780,01072008,5,2
4392,01112007,32,1
82064,01112006,8,1
101511,01112006,16,2
36263,01032009,5,2
25388,01062009,8,1
102247,01022009,10,2
34821,01012011,69,2
28876,01022009,36,1
65263,01122007,39,1
92641,01112006,75,1
68807,01122006,51,1
66258,01062009,44,2
49882,01042010,20,2
105333,01122007,28,2
16090,01112009,7,2
23875,01042010,3,2
58331,01032010,39,2
99302,01082008,64,1
32298,01122009,49,1
49015,01072010,69,2
62602,01112009,30,1
11965,01042008,24,1
114287,01012010,36,1
46904,01092009,14,1
50594,01022010,5,1
82305,01112009,42,1
115502,01122009,62,2
39794,01042008,44,2
86832,01032008,27,2
29515,01042010,11,1
95815,01022004,44,2
39679,01012007,22,2
49557,01102006,30,1
82329,01052007,30,1
98203,01112006,10,1
81994,01062007,31,1
40043,01072011,62,2
111511,01102004,43,2
82937,01032011,10,2
76584,01032012,14,2
31669,01122011,15,1
72506,01062011,29,1
65147,01072007,6,1
20996,01122010,64,1
114426,01112010,26,2
104059,01012011,6,2
21827,01012007,63,1
99631,01052011,29,1
53780,01092010,34,1
92881,01032008,62,2
33786,01082007,61,2
71354,01122010,71,1
83287,01022011,15,2
1293,01062011,60,1
46061,01062011,23,1
74566,01022010,24,2
111246,01052011,68,2
16421,01112010,21,1
7434,01122010,60,2
104648,01072010,26,1
35332,01072008,12,1
28959,01082010,8,1
71454,01062008,33,1
101010,01122009,30,2
60911,01012011,52,2
104271,01092009,4,2
60043,01112009,3,2
56713,01052011,39,1
18539,01052011,34,1
53371,01062011,33,1
32589,01012011,8,1
10824,01082011,30,1
2418,01012011,5,1
5674,01022011,70,1
44547,01032011,69,1
94240,01072004,1,2
3086,01022004,23,2
87280,01092008,1,1
48873,01112006,10,1
94205,01052007,71,2
75912,01012007,6,2
102255,01112006,42,2
88486,01082007,8,2
48500,01012010,29,2
98857,01012007,10,2
63183,01052007,54,1
83240,01092009,62,2
33188,01022007,8,1
118837,01092010,49,1
38041,01082011,25,2
93063,01062011,19,2
73311,01082011,14,1
100508,01072011,30,1
47225,01122010,27,1
70075,01072011,40,2
53990,01052011,52,2
55875,01082011,22,2
65578,01072011,13,1
96798,01082004,10,1
16533,01072009,43,1
5188,01072009,36,1
101630,01052008,17,2
59370,01122006,55,1
56051,01112006,60,1
42369,01112011,19,1
72539,01062012,48,2
55445,01022010,47,2
38191,01102010,17,1
69492,01012008,35,1
99755,01052008,44,1
76864,01082011,72,1
9652,01022011,21,2
44720,01112010,66,2
74413,01072010,11,1
57955,01122008,35,2
26456,01102009,57,1
51157,01122009,11,1
103174,01062010,13,2
8681,01102008,30,1
90645,01032010,10,1
76354,01042009,8,2
51441,01092011,1,1
44226,01122011,68,2
31357,01092005,32,2
15891,01012007,34,2
115295,01062007,58,1
23776,01022011,51,1
94437,01082011,3,1
43938,01022011,6,2
57211,01062009,58,2
78734,01092009,43,1
97540,01082008,26,1
72957,01072009,1,2
117405,01022009,24,1
15685,01032009,38,1
91102,01072009,15,2
70353,01012009,57,1
70332,01112008,57,1
93432,01012010,13,2
94078,01122008,69,1
106325,01082009,66,2
3783,01082009,29,2
57288,01032009,54,1
74379,01072009,49,1
22498,01022009,15,1
14010,01032008,11,2
79775,01022009,26,1
106057,01112008,39,2
64401,01102008,4,2
53648,01052010,9,1
69341,01122009,53,1
30358,01102009,19,2
11547,01092009,1,2
45787,01052010,28,1
112473,01042010,33,1
84512,01042010,37,2
81295,01072010,4,1
103726,01022010,27,1
111107,01022011,22,1
24778,01072010,40,1
112629,01092009,44,2
93195,01082011,15,2
10985,01092010,53,1
23546,01092010,1,1
56732,01102010,19,2
109646,01112010,40,1
111630,01122010,36,2
116408,01122010,60,2
70072,01062011,32,2
57496,01032012,28,1
116780,01062011,26,2
63925,01052011,43,1
33437,01032011,43,1
4416,01062004,8,2
68735,01102005,9,2
60210,01052010,8,2
19435,01072004,12,2
64377,01072007,29,2
28087,01072009,10,1
44313,01032008,6,1
2340,01022008,29,2
53453,01112007,69,2
86037,01052009,12,1
72238,01012008,12,2
16846,01042008,35,1
111820,01092008,9,2
23203,01082007,6,2
68630,01082007,20,2
34377,01042008,5,2
82151,01122006,30,2
77402,01062007,15,1
99318,01122007,25,1
14982,01092007,53,2
14188,01062009,3,1
89640,01042011,10,2
10643,01042007,38,2
89996,01092006,23,2
3933,01112007,54,2
52739,01062007,64,1
87344,01062012,49,2
114881,01122011,48,2
102013,01012011,36,1
92464,01082011,41,2
71655,01102008,15,2
108135,01062008,20,1
49282,01022008,26,1
3083,01082008,26,1
31172,01052008,21,2
108149,01052011,58,1
90743,01022005,1,2
95263,01012004,47,2
18722,01072011,1,1
95997,01022011,51,1
52078,01092011,34,2
84976,01122011,37,2
56054,01072011,30,2
34038,01052008,69,2
10971,01112006,13,1
36250,01082007,57,1
40882,01072006,66,1
42234,01072009,33,2
53260,01022006,55,1
23474,01012007,36,1
37989,01092006,13,2
36927,01032007,37,2
73501,01092007,70,2
75883,01042009,39,1
71796,01092009,32,2
30172,01122005,32,2
83499,01122008,3,1
112548,01042009,12,2
23351,01042006,39,2
17446,01082009,30,2
21249,01072008,29,2
30274,01092008,8,2
100922,01042006,49,2
91107,01022009,15,2
66385,01082009,36,2
46483,01082009,69,1
32129,01092007,3,2
728,01042009,50,2
34797,01122008,18,1
108536,01112008,27,2
104411,01122008,24,2
59023,01022009,11,1
46057,01052009,35,1
50813,01012009,38,2
56017,01012009,70,1
79337,01012009,5,2
8980,01062009,15,2
95229,01032010,27,1
20878,01112010,41,1
97370,01042011,73,2
88483,01122010,10,1
84544,01032011,8,1
89305,01122010,1,2
117218,01092010,74,1
80104,01102010,27,2
3188,01022010,19,1
16817,01032012,72,1
54845,01052010,21,2
115068,01022009,1,2
88222,01092008,53,1
76310,01042009,21,2
81494,01022009,24,2
83216,01052009,13,2
22624,01042008,29,1
7801,01042009,32,2
115019,01092009,44,1
16639,01022010,39,2
12354,01022010,67,1
19620,01072011,66,1
102994,01112010,43,2
69741,01012011,22,2
31909,01122010,3,1
11610,01042011,53,1
111329,01012010,6,2
33348,01092007,10,2
93205,01082011,32,2
54406,01062004,17,2
15305,01122010,49,1
42092,01092010,1,2
94809,01042011,48,1
89095,01072011,11,2
21101,01042012,54,2
15281,01052010,23,1
118625,01122008,71,2
106571,01102009,39,2
38595,01082010,54,2
111783,01102009,12,2
71771,01012009,25,2
15280,01022011,27,1
118966,01032011,35,2
79734,01102010,57,1
101693,01012008,51,1
19495,01102010,42,2
74155,01072011,30,1
104302,01032011,49,2
37710,01012011,25,2
99633,01102010,3,1
103386,01032011,23,1
16166,01012007,31,1
94540,01082011,56,1
34886,01012011,2,1
17375,01022009,25,2
25736,01032007,11,2
61091,01032008,39,1
112423,01112003,52,1
97122,01032011,31,1
45359,01082011,21,2
63061,01022011,57,1
24377,01022012,23,2
96526,01042010,22,2
57343,01042011,11,1
88399,01082010,22,1
91214,01092011,33,2
50280,01062012,35,1
85355,01122008,14,1
36359,01042009,25,2
21223,01122008,20,2
80887,01072009,24,2
91523,01072009,19,1
118547,01082012,10,2
4566,01032012,46,1
5836,01032012,60,2
114401,01052011,34,1
73254,01042011,69,1
81902,01082011,34,2
16677,01122010,32,2
20291,01072011,43,1
18761,01042011,39,2
118912,01092011,39,2
